Date,AAPL,ABBV,AMD,AMZN,AXP,BA,BAC,BLK,CAT,CRM,CVX,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,META,MRK,MS,MSFT,NEE,NKE,NVDA,PFE,PG,PLD,TSLA,UNH,UPS,WMT,XOM
2024-01-10,184.10604858398438,151.21946716308594,148.5399932861328,153.72999572753906,180.4450225830078,227.83999633789062,31.67984390258789,749.9109497070312,283.2210388183594,259.6380920410156,129.9219207763672,141.02944946289062,361.95916748046875,335.0284118652344,180.88714599609375,46.84264373779297,150.57138061523438,163.00418090820312,56.35432815551758,619.366455078125,367.58538818359375,110.68997955322266,84.9336166381836,375.4747009277344,57.865814208984375,98.14295959472656,54.25356674194336,24.65000343322754,140.4695587158203,123.89263916015625,233.94000244140625,512.6436767578125,139.5780487060547,52.415035247802734,90.82997131347656
2024-01-11,183.51275634765625,150.20144653320312,148.02000427246094,155.17999267578125,180.50357055664062,222.66000366210938,31.255569458007812,750.1475830078125,281.9755859375,266.76483154296875,130.6232452392578,140.8312225341797,359.8648681640625,334.7748718261719,180.23471069335938,47.010398864746094,149.901611328125,162.31796264648438,55.98923873901367,624.8015747070312,366.7915954589844,110.2895278930664,84.03302001953125,377.2992248535156,56.4163818359375,100.15745544433594,54.724727630615234,24.148330688476562,141.00357055664062,121.82390594482422,227.22000122070312,514.5889282226562,137.87249755859375,52.356544494628906,90.81157684326172
2024-01-12,183.83905029296875,150.35885620117188,146.55999755859375,154.6199951171875,177.58670043945312,217.6999969482422,30.925565719604492,756.7630004882812,280.382568359375,267.3054504394531,132.41244506835938,141.39617919921875,357.9696044921875,334.00494384765625,179.725341796875,46.49726486206055,151.05506896972656,161.12652587890625,56.53218078613281,631.8777465820312,371.5740966796875,110.47578430175781,83.2809829711914,381.06610107421875,56.713706970214844,99.36299896240234,54.6129264831543,24.403419494628906,141.08786010742188,122.03727722167969,218.88999938964844,497.2635803222656,137.05870056152344,52.42478561401367,91.9896240234375
2024-01-16,181.57472229003906,149.50704956054688,158.74000549316406,153.16000366210938,176.5428924560547,200.52000427246094,30.2844295501709,748.9833374023438,277.3124084472656,264.612060546875,129.19366455078125,141.23760986328125,360.52825927734375,336.5589599609375,176.74928283691406,46.43806076049805,149.3155975341797,160.11622619628906,56.15773391723633,623.67138671875,364.59881591796875,110.34541320800781,79.81790924072266,382.8317565917969,56.07260513305664,96.20410919189453,56.281959533691406,24.080303192138672,140.32899475097656,120.57151794433594,219.91000366210938,495.01336669921875,134.4787139892578,52.59052276611328,89.90962982177734
2024-01-17,180.63531494140625,150.02554321289062,160.1699981689453,151.7100067138672,176.57215881347656,203.05999755859375,29.982717514038086,745.2449340820312,269.0093688964844,266.8238525390625,128.68113708496094,140.22659301757812,357.4294738769531,333.99554443359375,176.91014099121094,45.45127868652344,149.23187255859375,159.25839233398438,56.15773391723633,618.1083984375,365.5017395019531,110.01014709472656,78.36954498291016,382.0470275878906,54.14002990722656,95.35292053222656,55.95354461669922,23.93575668334961,140.4695587158203,117.68643188476562,215.5500030517578,500.5341491699219,133.8120880126953,52.34354019165039,89.25617218017578
2024-01-18,186.51873779296875,151.19215393066406,162.6699981689453,153.5,175.39175415039062,211.61000061035156,29.916717529296875,752.6556396484375,272.1663818359375,269.7924499511719,127.51234436035156,142.21890258789062,357.17364501953125,336.0612487792969,178.85841369628906,46.122291564941406,149.9574432373047,159.57290649414062,56.3168830871582,612.6439819335938,373.2013244628906,110.39198303222656,77.89604949951172,386.36309814453125,53.56397247314453,95.46642303466797,57.00567626953125,23.88473892211914,139.65972900390625,117.12980651855469,211.8800048828125,492.333984375,135.51760864257812,53.04873275756836,89.09051513671875
2024-01-19,189.4159393310547,152.55313110351562,174.22999572753906,155.33999633789062,178.68905639648438,215.02000427246094,30.37871551513672,762.2902221679688,276.70574951171875,276.103271484375,127.88993072509766,145.09339904785156,362.18658447265625,340.29608154296875,179.43936157226562,47.5136604309082,150.3946075439453,162.32748413085938,56.00795364379883,617.7841186523438,380.4643249511719,110.71790313720703,79.23298645019531,391.0716857910156,53.20161056518555,96.2608642578125,59.38544464111328,24.046293258666992,139.12234497070312,119.15217590332031,212.19000244140625,480.1481628417969,135.82931518554688,52.76926040649414,89.22854614257812
2024-01-22,191.7198486328125,153.12713623046875,168.17999267578125,154.77999877929688,180.4840545654297,214.92999267578125,30.68985366821289,751.4819946289062,279.993896484375,275.5331115722656,128.11473083496094,144.7068634033203,365.7497253417969,334.9251708984375,179.6717071533203,47.582733154296875,151.12948608398438,162.1368408203125,55.764564514160156,620.0446166992188,378.80731201171875,111.22078704833984,79.59510040283203,388.9528503417969,52.82066345214844,95.10700988769531,59.54816436767578,24.07180404663086,139.395751953125,119.43046569824219,208.8000030517578,489.1397399902344,137.30975341796875,52.77251052856445,89.1089096069336
2024-01-23,192.9954071044922,155.08070373535156,168.4199981689453,156.02000427246094,180.93280029296875,211.5,30.89728355407715,750.1002807617188,280.1490478515625,272.06317138671875,127.75506591796875,145.74761962890625,360.8315124511719,329.37579345703125,181.36972045898438,48.24387741088867,148.6551513671875,161.0693359375,56.026676177978516,618.8651733398438,382.20074462890625,111.60260772705078,80.53280639648438,391.2972412109375,53.313114166259766,96.3743667602539,59.76676940917969,24.173839569091797,145.1654052734375,118.75325775146484,209.13999938964844,491.5521545410156,138.57376098632812,52.9057502746582,90.11210632324219
2024-01-24,192.32302856445312,152.04391479492188,178.2899932861328,156.8699951171875,181.2742156982422,214.1300048828125,31.09528160095215,743.6550903320312,281.9434509277344,272.1713562011719,130.299560546875,147.39305114746094,359.5331726074219,326.0799865722656,178.6260528564453,48.44123077392578,147.864501953125,162.508544921875,55.146732330322266,622.8162841796875,387.6578674316406,110.70860290527344,81.30342102050781,394.8875427246094,52.969322204589844,95.29618072509766,61.25312805175781,24.08880615234375,143.411865234375,116.36910247802734,207.8300018310547,489.36859130859375,135.5609130859375,52.15830612182617,91.66751098632812
2024-01-25,191.99671936035156,152.88644409179688,180.3300018310547,157.75,183.4691925048828,201.8800048828125,31.481849670410156,748.11279296875,291.73016357421875,274.28472900390625,133.5813446044922,150.53514099121094,362.6604309082031,329.55419921875,181.03013610839844,48.89515686035156,148.422607421875,164.83419799804688,55.380760192871094,616.840576171875,390.1185302734375,111.87267303466797,81.72119903564453,397.1534423828125,53.87058639526367,95.30563354492188,61.50767517089844,23.70905113220215,146.71151733398438,117.07414245605469,182.6300048828125,470.4605407714844,138.27076721191406,52.91874313354492,93.99600219726562
2024-01-26,190.26632690429688,152.2105712890625,177.25,159.1199951171875,196.5023651123047,205.47000122070312,31.519569396972656,745.1220703125,290.4304504394531,275.1792297363281,134.0938262939453,150.85235595703125,358.0075378417969,333.6199645996094,180.35092163085938,43.07312774658203,148.36679077148438,164.20510864257812,55.57734298706055,628.2709350585938,391.0710754394531,112.51524353027344,81.45196533203125,396.23138427734375,54.33514404296875,97.17826843261719,60.92271423339844,23.70905113220215,147.20176696777344,117.6957015991211,183.25,479.80499267578125,137.91578674316406,53.38345718383789,94.79672241210938
2024-01-29,189.5840301513672,151.75689697265625,177.8300018310547,161.25999450683594,195.94631958007812,205.19000244140625,31.68928337097168,746.4470825195312,294.13568115234375,282.9645690917969,134.03988647460938,152.16075134277344,360.63250732421875,333.99554443359375,181.46807861328125,43.260616302490234,148.23655700683594,164.63401794433594,55.914344787597656,633.922119140625,397.8974609375,112.9436264038086,81.3498306274414,401.9111022949219,55.34788513183594,98.24698638916016,62.35416793823242,23.717679977416992,147.22059631347656,118.6419448852539,190.92999267578125,481.0826110839844,136.80760192871094,53.63368606567383,94.91636657714844
2024-01-30,185.93531799316406,152.69198608398438,172.05999755859375,159.0,199.1558380126953,200.44000244140625,32.80184555053711,739.850341796875,295.60028076171875,282.8367919921875,134.97494506835938,150.12876892089844,366.612060546875,335.31011962890625,184.01516723632812,42.3527717590332,147.68772888183594,168.0081329345703,56.073490142822266,633.90234375,396.94500732421875,113.29751586914062,82.14673614501953,400.80255126953125,55.07844161987305,98.53072357177734,62.66261672973633,23.320659637451172,148.47447204589844,117.3802719116211,191.58999633789062,480.1958312988281,125.58732604980469,53.81242752075195,96.4993667602539
2024-01-31,182.3360595703125,152.2105712890625,167.69000244140625,155.1999969482422,195.82923889160156,211.0399932861328,32.06642150878906,732.8279418945312,291.2839660644531,276.30975341796875,132.55633544921875,138.86862182617188,363.90179443359375,331.4226989746094,180.76202392578125,42.51066589355469,147.8086700439453,166.18765258789062,55.68967819213867,634.5216674804688,387.1022644042969,112.47799682617188,81.79046630859375,390.0024108886719,54.47451400756836,96.02442169189453,61.41783142089844,23.37244415283203,148.14450073242188,117.52872467041016,187.2899932861328,487.9479064941406,122.8515396118164,53.701927185058594,94.62184143066406
2024-02-01,184.7685546875,155.16404724121094,170.47999572753906,159.27999877929688,198.2485809326172,209.80999755859375,31.632705688476562,742.87890625,298.4421691894531,278.9735412597656,132.9699249267578,139.9193115234375,363.75018310546875,338.09893798828125,176.3381805419922,42.786964416503906,147.306396484375,165.587158203125,57.084495544433594,649.0870971679688,391.70611572265625,117.69306182861328,81.39671325683594,396.0842590332031,55.51512908935547,96.24195098876953,62.91516876220703,23.553693771362305,150.06771850585938,121.00753784179688,188.86000061035156,483.5617370605469,123.29309844970703,54.696353912353516,94.23529052734375
